ticker,company_name,source,signal_name,direction,timeframe,triggered_date,days_ago,description,strength,generated_at
INGA.AS,ING GROEP N.V.,portfolio,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-21,0,Precio a 3.3% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
INGA.AS,ING GROEP N.V.,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +16.6% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
INGA.AS,ING GROEP N.V.,portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +77.3% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
INGA.AS,ING GROEP N.V.,portfolio,Rebote MA50,BULLISH,WEEKLY,2026-03-23,29,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
INGA.AS,ING GROEP N.V.,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
INGA.AS,ING GROEP N.V.,portfolio,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-04-20,1,Precio a 0.3% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
INTU,Intuit Inc.,value_us,Precio bajo MA200,BEARISH,DAILY,2026-04-20,1,Precio -32.8% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
INTU,Intuit Inc.,value_us,Morning Star,BULLISH,DAILY,2026-04-20,1,Patrón Morning Star (3 velas) — reversión alcista de alta fiabilidad,3,2026-04-21 07:41
INTU,Intuit Inc.,value_us,MACD Cruce Alcista,BULLISH,DAILY,2026-04-20,1,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
INTU,Intuit Inc.,value_us,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
INTU,Intuit Inc.,value_us,MACD Histograma Creciente,BULLISH,DAILY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
INTU,Intuit Inc.,value_us,Precio bajo MA200,BEARISH,WEEKLY,2026-04-20,1,Precio -26.4% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
INTU,Intuit Inc.,value_us,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -34.5% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
INTU,Intuit Inc.,value_us,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
INTU,Intuit Inc.,value_us,RSI Zona Baja,BULLISH,WEEKLY,2026-04-20,1,RSI 38.1 — presión vendedora cediendo,1,2026-04-21 07:41
ISRG,"Intuitive Surgical, Inc.",value_us,Evening Star,BEARISH,DAILY,2026-04-16,5,Patrón Evening Star (3 velas) — reversión bajista de alta fiabilidad,3,2026-04-21 07:41
ISRG,"Intuitive Surgical, Inc.",value_us,Squeeze Bollinger,BULLISH,DAILY,2026-04-20,1,Bandas de Bollinger comprimidas (percentil 17%) — compresión previa a movimiento explosivo,2,2026-04-21 07:41
ISRG,"Intuitive Surgical, Inc.",value_us,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-20,1,Precio a 8.4% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
ISRG,"Intuitive Surgical, Inc.",value_us,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -8.2% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
ISRG,"Intuitive Surgical, Inc.",value_us,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,Precio bajo MA200,BEARISH,DAILY,2026-04-20,1,Precio -32.8% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,MACD Cruce Alcista,BULLISH,DAILY,2026-04-14,7,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-20,1,Precio a 8.7% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,MACD Histograma Creciente,BULLISH,DAILY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,Doji en Subida,BEARISH,DAILY,2026-04-16,5,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,Precio bajo MA200,BEARISH,WEEKLY,2026-04-20,1,Precio -57.2% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -39.5% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,MACD Cruce Alcista,BULLISH,WEEKLY,2026-03-30,22,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,Cerca de Mínimo 52s,BEARISH,WEEKLY,2026-04-20,1,Precio a 8.7% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-04-20,1,RSI 32.0 — presión vendedora cediendo,1,2026-04-21 07:41
IT,"Gartner, Inc.",portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
ITRK.L,INTERTEK GROUP PLC ORD 1P,value_us,Bullish Engulfing,BULLISH,DAILY,2026-04-21,0,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-04-21 07:41
ITRK.L,INTERTEK GROUP PLC ORD 1P,value_us,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +19.6% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
ITRK.L,INTERTEK GROUP PLC ORD 1P,value_us,RSI Sobrecomprado,BEARISH,DAILY,2026-04-21,0,"RSI 77.6 — zona de sobrecompra, riesgo de reversión",2,2026-04-21 07:41
ITRK.L,INTERTEK GROUP PLC ORD 1P,value_us,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
ITRK.L,INTERTEK GROUP PLC ORD 1P,value_us,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-21,0,Precio a 3.9% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
ITRK.L,INTERTEK GROUP PLC ORD 1P,value_us,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +6.8% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
ITRK.L,INTERTEK GROUP PLC ORD 1P,value_us,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-13,8,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
ITRK.L,INTERTEK GROUP PLC ORD 1P,value_us,Pullback Volumen Seco,BULLISH,WEEKLY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
ITRK.L,INTERTEK GROUP PLC ORD 1P,value_us,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
ITUB4.SA,Itaú Unibanco Holding S.A.,value_global,Extendido sobre MA200,BEARISH,DAILY,2026-04-20,1,"Precio +21.5% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
ITUB4.SA,Itaú Unibanco Holding S.A.,value_global,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
ITUB4.SA,Itaú Unibanco Holding S.A.,value_global,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +3.4% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
ITUB4.SA,Itaú Unibanco Holding S.A.,value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +23.3% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
ITUB4.SA,Itaú Unibanco Holding S.A.,value_global,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +78.8% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
ITUB4.SA,Itaú Unibanco Holding S.A.,value_global,Pullback Volumen Seco,BULLISH,WEEKLY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
ITUB4.SA,Itaú Unibanco Holding S.A.,value_global,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-04-20,1,Precio a 5.0% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
ITW,Illinois Tool Works Inc.,portfolio,Evening Star,BEARISH,DAILY,2026-04-15,6,Patrón Evening Star (3 velas) — reversión bajista de alta fiabilidad,3,2026-04-21 07:41
ITW,Illinois Tool Works Inc.,portfolio,Morning Star,BULLISH,DAILY,2026-04-17,4,Patrón Morning Star (3 velas) — reversión alcista de alta fiabilidad,3,2026-04-21 07:41
ITW,Illinois Tool Works Inc.,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +6.8% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
ITW,Illinois Tool Works Inc.,portfolio,Rebote MA50,BULLISH,WEEKLY,2026-03-30,22,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,value_eu,Rebote MA50,BULLISH,DAILY,2026-04-20,1,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,value_eu,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,value_eu,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +2.1% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,value_eu,Doji en Subida,BEARISH,DAILY,2026-04-20,1,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,value_eu,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +11.5% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,value_eu,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +40.7% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
JKHY,"Jack Henry & Associates, Inc.",portfolio,MACD Cruce Alcista,BULLISH,DAILY,2026-04-17,4,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
JKHY,"Jack Henry & Associates, Inc.",portfolio,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
JKHY,"Jack Henry & Associates, Inc.",portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-20,1,Precio a 5.9% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
JKHY,"Jack Henry & Associates, Inc.",portfolio,MACD Histograma Creciente,BULLISH,DAILY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
JKHY,"Jack Henry & Associates, Inc.",portfolio,Doji en Caída,BULLISH,DAILY,2026-04-14,7,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-04-21 07:41
JKHY,"Jack Henry & Associates, Inc.",portfolio,Doji en Subida,BEARISH,DAILY,2026-04-20,1,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
JKHY,"Jack Henry & Associates, Inc.",portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -8.1% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
JKHY,"Jack Henry & Associates, Inc.",portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
JNJ,Johnson & Johnson,value_us,Evening Star,BEARISH,DAILY,2026-04-16,5,Patrón Evening Star (3 velas) — reversión bajista de alta fiabilidad,3,2026-04-21 07:41
JNJ,Johnson & Johnson,value_us,Toque Banda Inferior BB,BULLISH,DAILY,2026-04-20,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-04-21 07:41
JNJ,Johnson & Johnson,value_us,RSI Zona Baja,BULLISH,DAILY,2026-04-20,1,RSI 34.0 — presión vendedora cediendo,1,2026-04-21 07:41
JNJ,Johnson & Johnson,value_us,MACD Histograma Cayendo,BEARISH,DAILY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
JNJ,Johnson & Johnson,value_us,Doji en Caída,BULLISH,DAILY,2026-04-17,4,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-04-21 07:41
JNJ,Johnson & Johnson,value_us,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +18.5% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
JNJ,Johnson & Johnson,value_us,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +43.6% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
JNJ,Johnson & Johnson,value_us,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-30,22,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-04-21 07:41
JNJ,Johnson & Johnson,value_us,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
JNJ,Johnson & Johnson,value_us,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
KNEBV.HE,KONE Corporation,value_eu,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
KNEBV.HE,KONE Corporation,value_eu,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +0.6% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
KNEBV.HE,KONE Corporation,value_eu,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +26.6% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
KNEBV.HE,KONE Corporation,value_eu,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +3.9% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
LIFCO-B.ST,Lifco AB ser.B,value_eu,Divergencia RSI Alcista,BULLISH,DAILY,2026-04-21,0,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-04-21 07:41
LIFCO-B.ST,Lifco AB ser.B,value_eu,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +7.7% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
LIFCO-B.ST,Lifco AB ser.B,value_eu,Rebote MA50,BULLISH,DAILY,2026-04-16,5,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
LIFCO-B.ST,Lifco AB ser.B,value_eu,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
LIFCO-B.ST,Lifco AB ser.B,value_eu,Toque Banda Superior BB,BEARISH,DAILY,2026-04-21,0,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
LIFCO-B.ST,Lifco AB ser.B,value_eu,Doji en Subida,BEARISH,DAILY,2026-04-15,6,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
LIFCO-B.ST,Lifco AB ser.B,value_eu,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-20,1,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
LIFCO-B.ST,Lifco AB ser.B,value_eu,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
LIFCO-B.ST,Lifco AB ser.B,value_eu,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
LLOY.L,LLOYDS BANKING GROUP PLC ORD 10,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
LLOY.L,LLOYDS BANKING GROUP PLC ORD 10,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +4.0% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
LLOY.L,LLOYDS BANKING GROUP PLC ORD 10,portfolio,Doji en Caída,BULLISH,DAILY,2026-04-21,0,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-04-21 07:41
LLOY.L,LLOYDS BANKING GROUP PLC ORD 10,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +15.7% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
LLOY.L,LLOYDS BANKING GROUP PLC ORD 10,portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +70.6% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
LLOY.L,LLOYDS BANKING GROUP PLC ORD 10,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
LOGN.SW,LOGITECH N,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
LOGN.SW,LOGITECH N,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +4.5% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
LOGN.SW,LOGITECH N,portfolio,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-13,8,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
LOGN.SW,LOGITECH N,portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
LPG,Dorian LPG Ltd.,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +8.0% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
LPG,Dorian LPG Ltd.,portfolio,Extendido sobre MA200,BEARISH,DAILY,2026-04-20,1,"Precio +28.0% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
LPG,Dorian LPG Ltd.,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
LPG,Dorian LPG Ltd.,portfolio,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-20,1,Precio a 2.0% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
LPG,Dorian LPG Ltd.,portfolio,MACD Histograma Creciente,BULLISH,DAILY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
LPG,Dorian LPG Ltd.,portfolio,Toque Banda Superior BB,BEARISH,DAILY,2026-04-20,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
LPG,Dorian LPG Ltd.,portfolio,Doji en Subida,BEARISH,DAILY,2026-04-16,5,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
LPG,Dorian LPG Ltd.,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +32.3% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
LPG,Dorian LPG Ltd.,portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +56.2% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
LPG,Dorian LPG Ltd.,portfolio,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
LR.PA,LEGRAND,value_eu,Bullish Engulfing,BULLISH,DAILY,2026-04-17,4,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-04-21 07:41
LR.PA,LEGRAND,value_eu,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
LR.PA,LEGRAND,value_eu,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-21,0,Precio a 3.5% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
LR.PA,LEGRAND,value_eu,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +4.4% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
LR.PA,LEGRAND,value_eu,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +14.0% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
LR.PA,LEGRAND,value_eu,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +53.1% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
LR.PA,LEGRAND,value_eu,Rebote MA50,BULLISH,WEEKLY,2026-03-23,29,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
LR.PA,LEGRAND,value_eu,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-04-20,1,Precio a 3.0% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
LR.PA,LEGRAND,value_eu,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-13,8,Línea MACD cruzó por encima de la señal — momentum alcista activado,1,2026-04-21 07:41
LR.PA,LEGRAND,value_eu,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
LRLCY,L'Oreal Co.,value_us,Death Cross,BEARISH,DAILY,2026-04-07,14,MA50 cruzó por debajo de MA200 — señal bajista de largo plazo,3,2026-04-21 07:41
LRLCY,L'Oreal Co.,value_us,Evening Star,BEARISH,DAILY,2026-04-16,5,Patrón Evening Star (3 velas) — reversión bajista de alta fiabilidad,3,2026-04-21 07:41
