ticker,super_score_4d,tier,description,dimensions,weights,timing_convergence,timing_bonus,timing_reason,sector_momentum,tier_boost,sector_name,dj_ticker,institutional_details,price_target,upside_percent,fundamental_score,current_price
HUBG,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'HUBG', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
TUSK,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'TUSK', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ALTG,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'ALTG', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ECG,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'ECG', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
BAER,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'BAER', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
BV,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'BV', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ZONE,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'ZONE', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SHIM,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'SHIM', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
GXO,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'GXO', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SAIA,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'SAIA', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CBZ,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'CBZ', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ASLE,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'ASLE', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
RXO,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'RXO', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SXI,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'SXI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
JBLU,25.3,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'JBLU', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
LINE,24.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 60, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'LINE', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
LOAN,24.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 60, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'LOAN', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NTHI,23.7,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 60, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'NTHI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SLRX,23.7,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 60, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'SLRX', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CATX,23.7,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 60, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'CATX', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NWAX,22.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 50, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,,,"{'ticker': 'NWAX', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
KCHV,22.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 50, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,,,"{'ticker': 'KCHV', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AMBC,22.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 50, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,,,"{'ticker': 'AMBC', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ED,22.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 47.27, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Utilities,DJUSUT,"{'ticker': 'ED', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MGEE,22.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 47.27, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Utilities,DJUSUT,"{'ticker': 'MGEE', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CTRI,22.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 47.27, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Utilities,DJUSUT,"{'ticker': 'CTRI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MAA,21.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'MAA', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CBL,21.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'CBL', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
KOD,21.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'KOD', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MRMD,21.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'MRMD', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
